#{"t_start": 1763052443.3852305, "env_id": "GridWorld-v3"}
r,l,t
93.0,100,97.430434
9.0,14,97.442054
131.0,100,97.598172
125.5,100,97.684242
136.5,100,97.823828
136.5,100,97.968027
142.0,100,98.184414
89.5,59,98.257112
219.0,100,98.452439
158.5,100,98.607501
7.5,27,98.632043
180.5,100,98.820706
2.5,25,98.8524
50.5,27,98.883681
10.0,100,99.073086
3.5,14,99.089409
224.5,100,99.277607
-67.0,100,99.460042
-12.0,100,99.555302
16.0,100,99.765359
274.0,100,99.941498
98.0,100,100.133339
10.0,100,100.312039
46.5,25,100.342128
48.5,100,100.524062
76.0,29,100.551777
115.5,100,100.724035
48.5,100,100.81495
38.5,22,100.836624
49.0,100,101.028828
27.0,100,101.185979
209.0,77,101.324094
64.5,29,101.349898
115.5,100,101.530695
-78.0,100,101.618655
39.5,21,101.714239
109.0,100,101.802548
17.0,45,101.910003
-100.0,100,102.063517
197.0,100,102.150873
76.0,100,102.309062
109.0,100,102.479419
65.0,100,102.698529
103.5,100,102.786924
36.0,19,102.867643
71.0,100,102.95566
18.5,15,102.967607
36.5,19,103.062683
164.0,100,103.152839
12.5,10,103.160882
137.0,100,103.314649
57.5,31,103.415175
136.5,100,103.495146
439.0,100,103.667841
109.0,100,103.825454
318.0,100,104.00255
63.5,74,104.06185
-8.5,16,104.073175
65.0,100,104.216609
109.0,100,104.385636
-100.0,100,104.565489
19.0,25,104.585535
81.5,100,104.758895
-83.5,100,104.856749
64.5,52,104.966969
235.5,100,105.14725
4.5,100,105.24293
290.5,100,105.399307
117.5,75,105.536438
131.0,100,105.724094
13.0,4,105.730257
20.5,100,105.817018
14.0,8,105.82453
11.0,11,105.905555
231.5,100,105.995256
34.0,28,106.086337
37.5,24,106.106408
32.5,17,106.1216
30.0,31,106.148329
36.0,47,106.190624
111.5,82,106.326286
-67.0,100,106.487432
110.0,100,106.66933
54.0,100,106.761003
12.5,15,106.841112
17.5,27,106.863726
98.0,100,107.027171
33.5,49,107.068747
92.5,100,107.231074
48.5,100,107.328407
120.5,100,107.495402
39.0,22,107.512898
164.0,100,107.683676
87.5,100,107.881911
263.0,100,108.050032
131.5,100,108.21333
56.0,43,108.251824
-1.5,14,108.265126
125.5,100,108.431207
98.0,100,108.588151
41.5,65,108.64792
23.5,27,108.673868
48.5,59,108.812207
191.5,100,109.00556
186.0,100,109.123015
169.5,100,109.287355
37.5,100,109.467334
254.0,99,109.624132
25.0,27,109.647776
93.0,83,109.801004
202.0,97,109.905157
18.5,9,109.912714
120.0,100,110.076056
121.0,88,110.219824
76.5,39,110.253017
107.5,41,110.285726
186.0,100,110.449739
-23.0,100,110.615631
3.0,10,110.623706
48.0,20,110.645986
362.0,100,110.820431
208.5,100,110.998223
169.5,100,111.178459
31.0,25,111.203333
87.0,100,111.380888
109.0,100,111.500621
13.0,9,111.509179
43.0,100,111.707757
131.5,100,111.904045
164.0,100,112.121523
2.5,9,112.137947
345.5,100,112.357965
450.0,100,112.46774
-100.0,100,112.719345
73.5,20,112.736467
-94.5,100,112.908898
175.0,100,113.087699
22.0,100,113.253165
26.5,19,113.269341
54.0,100,113.438966
169.5,100,113.541289
433.5,100,113.712564
18.0,10,113.721793
69.5,42,113.827289
29.0,27,113.853083
147.5,100,114.037978
5.0,1,114.038977
7.5,9,114.049562
35.0,20,114.07141
5.5,12,114.083562
-12.0,100,114.24611
103.5,100,114.323039
48.5,100,114.478602
19.0,14,114.495602
42.0,54,114.614222
1.0,100,114.766216
-78.0,100,114.855314
-23.0,100,115.027375
131.0,100,115.221159
34.5,26,115.245591
36.0,31,115.272479
120.0,40,115.385485
87.0,100,115.481077
98.5,100,115.641198
142.0,100,115.793121
98.0,100,115.950729
20.5,7,115.958526
351.0,100,116.13378
230.0,100,116.224371
131.0,100,116.381334
131.5,100,116.531413
12.5,10,116.540938
158.5,100,116.91965
4.0,7,116.925664
120.0,100,117.095917
263.0,100,117.184828
164.5,100,117.331315
65.0,100,117.49185
